time,PM10,PM2.5,CO,NO2,O3
2026-03-23 08:00:00,42.5,41.8,1467.0,44.4,85.0
2026-03-23 09:00:00,25.6,24.9,1039.0,33.5,99.0
2026-03-23 10:00:00,22.5,21.9,692.0,24.0,116.0
2026-03-23 11:00:00,23.2,22.6,530.0,17.1,139.0
2026-03-23 12:00:00,24.6,24.0,447.0,11.6,165.0
2026-03-23 13:00:00,24.9,24.3,428.0,8.5,181.0
2026-03-23 14:00:00,24.9,24.3,405.0,7.5,184.0
2026-03-23 15:00:00,24.4,23.8,444.0,8.9,177.0
2026-03-23 16:00:00,25.7,25.1,731.0,14.3,163.0
2026-03-23 17:00:00,33.2,32.7,1530.0,27.4,139.0
2026-03-23 18:00:00,42.7,42.1,2576.0,44.6,107.0
2026-03-23 19:00:00,71.2,70.3,3255.0,84.8,49.0
2026-03-23 20:00:00,66.6,65.9,3285.0,79.6,46.0
2026-03-23 21:00:00,65.2,64.7,2949.0,72.2,41.0
2026-03-23 22:00:00,78.7,78.0,2477.0,65.3,37.0
2026-03-23 23:00:00,90.3,89.6,1827.0,59.7,35.0
2026-03-24 00:00:00,89.2,88.7,1042.0,54.5,34.0
2026-03-24 01:00:00,78.7,78.2,484.0,49.5,34.0
2026-03-24 02:00:00,75.7,75.2,324.0,44.1,34.0
2026-03-24 03:00:00,75.7,75.2,391.0,39.0,34.0
2026-03-24 04:00:00,73.1,72.6,533.0,35.7,35.0
2026-03-24 05:00:00,70.5,70.3,776.0,36.5,34.0
2026-03-24 06:00:00,72.6,72.2,1093.0,39.1,33.0
2026-03-24 07:00:00,70.8,70.8,1259.0,40.9,50.0
2026-03-24 08:00:00,56.5,56.0,1128.0,32.5,89.0
2026-03-24 09:00:00,41.0,40.5,845.0,20.9,143.0
2026-03-24 10:00:00,39.2,38.8,616.0,12.1,183.0
2026-03-24 11:00:00,38.5,38.1,514.0,8.4,198.0
2026-03-24 12:00:00,39.2,39.0,466.0,7.5,198.0
2026-03-24 13:00:00,38.4,38.2,461.0,7.9,192.0
2026-03-24 14:00:00,37.1,36.9,459.0,8.7,179.0
2026-03-24 15:00:00,35.4,35.2,499.0,10.8,159.0
2026-03-24 16:00:00,30.3,30.0,688.0,16.0,136.0
2026-03-24 17:00:00,30.0,29.8,1196.0,27.0,107.0
2026-03-24 18:00:00,34.1,33.9,1853.0,41.1,75.0
2026-03-24 19:00:00,41.4,41.2,2251.0,54.0,45.0
2026-03-24 20:00:00,45.3,45.1,2170.0,55.5,39.0
2026-03-24 21:00:00,45.5,45.4,1831.0,57.3,31.0
2026-03-24 22:00:00,52.5,52.3,1491.0,56.4,26.0
2026-03-24 23:00:00,53.2,53.1,1217.0,50.8,28.0
2026-03-25 00:00:00,51.0,50.9,942.0,42.6,34.0
2026-03-25 01:00:00,49.1,49.0,726.0,35.3,40.0
2026-03-25 02:00:00,48.2,48.1,578.0,29.7,44.0
2026-03-25 03:00:00,43.9,43.8,488.0,25.0,49.0
2026-03-25 04:00:00,43.9,43.7,487.0,22.5,51.0
2026-03-25 05:00:00,45.6,45.4,658.0,24.3,45.0
2026-03-25 06:00:00,47.8,47.6,919.0,28.3,38.0
2026-03-25 07:00:00,59.3,59.0,1051.0,37.0,52.0
2026-03-25 08:00:00,52.9,52.5,917.0,30.8,88.0
2026-03-25 09:00:00,42.1,41.8,655.0,22.1,138.0
2026-03-25 10:00:00,36.2,35.9,459.0,15.0,174.0
2026-03-25 11:00:00,30.2,29.8,404.0,10.8,186.0
2026-03-25 12:00:00,33.6,33.3,414.0,8.1,184.0
2026-03-25 13:00:00,33.1,32.7,459.0,7.2,178.0
2026-03-25 14:00:00,31.4,31.2,533.0,8.1,170.0
2026-03-25 15:00:00,30.5,30.0,640.0,10.7,157.0
2026-03-25 16:00:00,30.5,29.9,766.0,15.0,139.0
2026-03-25 17:00:00,27.1,26.4,940.0,22.2,113.0
2026-03-25 18:00:00,26.7,26.1,1132.0,31.1,82.0
2026-03-25 19:00:00,39.0,38.9,1236.0,46.3,53.0
2026-03-25 20:00:00,41.1,41.0,1178.0,48.2,47.0
2026-03-25 21:00:00,47.1,47.0,1032.0,50.8,39.0
2026-03-25 22:00:00,55.2,55.2,916.0,51.8,33.0
2026-03-25 23:00:00,59.3,59.3,887.0,50.1,31.0
2026-03-26 00:00:00,60.1,60.1,889.0,46.9,30.0
2026-03-26 01:00:00,60.8,60.8,869.0,43.6,30.0
2026-03-26 02:00:00,61.9,61.9,786.0,40.1,30.0
2026-03-26 03:00:00,63.1,63.1,682.0,36.5,30.0
2026-03-26 04:00:00,62.2,61.9,632.0,34.5,31.0
2026-03-26 05:00:00,61.0,60.8,702.0,36.3,32.0
2026-03-26 06:00:00,65.7,65.4,825.0,39.7,35.0
2026-03-26 07:00:00,81.0,80.8,880.0,51.8,35.0
2026-03-26 08:00:00,61.0,60.5,790.0,41.7,66.0
2026-03-26 09:00:00,43.5,43.0,632.0,27.6,108.0
2026-03-26 10:00:00,33.8,32.9,506.0,16.4,140.0
2026-03-26 11:00:00,29.9,29.0,442.0,10.3,153.0
2026-03-26 12:00:00,32.1,31.0,412.0,7.0,156.0
2026-03-26 13:00:00,29.2,28.1,430.0,6.5,150.0
2026-03-26 14:00:00,27.6,26.4,478.0,8.9,134.0
2026-03-26 15:00:00,23.3,22.5,575.0,14.0,110.0
2026-03-26 16:00:00,22.9,22.1,791.0,21.2,87.0
2026-03-26 17:00:00,27.2,26.5,1245.0,32.0,67.0
2026-03-26 18:00:00,34.5,33.9,1818.0,44.9,48.0
2026-03-26 19:00:00,42.3,41.6,2222.0,63.7,17.0
2026-03-26 20:00:00,52.0,51.3,2322.0,72.4,12.0
2026-03-26 21:00:00,66.4,65.7,2254.0,84.0,5.0
2026-03-26 22:00:00,83.4,81.5,2130.0,89.3,1.0
2026-03-26 23:00:00,94.5,92.0,1992.0,82.9,3.0
2026-03-27 00:00:00,68.0,67.1,1798.0,70.3,8.0
2026-03-27 01:00:00,49.1,48.8,1545.0,58.8,12.0
2026-03-27 02:00:00,44.0,43.8,1134.0,50.3,14.0
2026-03-27 03:00:00,37.0,36.8,663.0,43.0,15.0
2026-03-27 04:00:00,37.5,37.3,419.0,38.4,16.0
2026-03-27 05:00:00,37.4,37.0,638.0,38.7,17.0
2026-03-27 06:00:00,39.6,39.1,1083.0,41.7,18.0
2026-03-27 07:00:00,52.4,51.5,1332.0,53.8,28.0
2026-03-27 08:00:00,25.7,25.1,1148.0,44.6,48.0
2026-03-27 09:00:00,18.7,18.6,769.0,31.7,76.0
2026-03-27 10:00:00,19.2,18.9,477.0,21.4,103.0
2026-03-27 11:00:00,21.3,21.1,391.0,15.8,129.0
2026-03-27 12:00:00,22.7,22.5,393.0,12.7,153.0
2026-03-27 13:00:00,23.5,23.3,418.0,11.4,168.0
2026-03-27 14:00:00,24.1,23.9,371.0,10.8,170.0
2026-03-27 15:00:00,23.6,23.5,347.0,12.1,163.0
2026-03-27 16:00:00,23.5,23.3,569.0,17.6,147.0
2026-03-27 17:00:00,28.7,28.5,1293.0,31.4,116.0
2026-03-27 18:00:00,36.6,36.3,2263.0,49.5,76.0
2026-03-27 19:00:00,39.1,38.9,2937.0,51.2,52.0
2026-03-27 20:00:00,40.6,40.4,2979.0,51.3,45.0
2026-03-27 21:00:00,44.2,44.1,2726.0,51.4,34.0
2026-03-27 22:00:00,48.7,48.5,2640.0,51.4,26.0
2026-03-27 23:00:00,56.7,56.7,2980.0,51.5,22.0
2026-03-28 00:00:00,65.0,64.7,3488.0,51.3,20.0
2026-03-28 01:00:00,60.3,60.3,3853.0,50.2,19.0
2026-03-28 02:00:00,51.5,51.3,3966.0,46.9,19.0
2026-03-28 03:00:00,52.7,52.6,3937.0,42.6,21.0
2026-03-28 04:00:00,56.1,56.0,3786.0,39.6,22.0
2026-03-28 05:00:00,43.1,42.8,3485.0,39.7,21.0
2026-03-28 06:00:00,39.8,39.7,3062.0,41.1,19.0
2026-03-28 07:00:00,77.3,77.3,2628.0,54.6,46.0
2026-03-28 08:00:00,35.3,35.0,2193.0,46.8,65.0
2026-03-28 09:00:00,28.5,28.3,1746.0,35.9,92.0
2026-03-28 10:00:00,28.3,28.1,1363.0,27.2,116.0
2026-03-28 11:00:00,28.6,28.4,1018.0,22.4,136.0
2026-03-28 12:00:00,29.9,29.7,736.0,19.6,152.0
2026-03-28 13:00:00,28.9,28.6,675.0,18.7,159.0
2026-03-28 14:00:00,28.4,28.1,803.0,19.2,150.0
2026-03-28 15:00:00,28.9,28.6,1152.0,21.5,132.0
2026-03-28 16:00:00,26.4,26.0,1969.0,26.2,110.0
2026-03-28 17:00:00,27.8,27.5,3829.0,35.4,85.0
2026-03-28 18:00:00,33.1,32.7,6157.0,47.0,57.0
2026-03-28 19:00:00,50.2,49.7,7481.0,55.8,44.0
2026-03-28 20:00:00,44.0,43.7,6888.0,48.9,47.0
2026-03-28 21:00:00,37.5,37.3,5291.0,39.4,51.0
2026-03-28 22:00:00,35.6,35.4,3957.0,32.5,52.0
2026-03-28 23:00:00,31.9,31.8,3406.0,31.0,48.0
2026-03-29 00:00:00,30.9,30.7,3118.0,32.0,42.0
2026-03-29 01:00:00,30.7,30.5,2795.0,32.7,37.0
2026-03-29 02:00:00,29.7,29.6,2219.0,31.5,34.0
2026-03-29 03:00:00,30.3,30.2,1609.0,29.8,33.0
2026-03-29 04:00:00,30.4,30.3,1323.0,29.2,34.0
2026-03-29 05:00:00,32.4,32.1,1705.0,31.1,38.0
2026-03-29 06:00:00,41.7,41.4,2410.0,34.1,45.0
2026-03-29 07:00:00,26.5,26.5,2766.0,38.6,41.0
2026-03-29 08:00:00,14.1,13.8,2384.0,32.9,75.0
2026-03-29 09:00:00,14.1,14.0,1651.0,24.9,121.0
2026-03-29 10:00:00,13.4,13.4,1060.0,18.1,161.0
2026-03-29 11:00:00,13.8,13.8,789.0,13.4,189.0
2026-03-29 12:00:00,14.4,14.3,659.0,9.9,210.0
2026-03-29 13:00:00,14.3,14.3,624.0,8.5,216.0
2026-03-29 14:00:00,13.6,13.6,606.0,9.5,199.0
2026-03-29 15:00:00,12.8,12.7,684.0,12.6,167.0
2026-03-29 16:00:00,11.7,11.6,1047.0,17.5,135.0
2026-03-29 17:00:00,15.0,15.0,1901.0,25.8,104.0
2026-03-29 18:00:00,23.6,23.6,3042.0,35.9,72.0
2026-03-29 19:00:00,37.7,37.3,4043.0,65.0,34.0
2026-03-29 20:00:00,41.1,40.7,4855.0,66.5,30.0
2026-03-29 21:00:00,48.0,47.6,5529.0,68.6,24.0
2026-03-29 22:00:00,56.0,55.5,5788.0,70.2,19.0
2026-03-29 23:00:00,57.0,56.9,5413.0,71.6,15.0
2026-03-30 00:00:00,65.0,64.7,4624.0,72.6,12.0
2026-03-30 01:00:00,73.8,72.9,3805.0,71.3,10.0
2026-03-30 02:00:00,67.8,67.8,2982.0,65.7,9.0
2026-03-30 03:00:00,67.8,67.5,2128.0,57.9,8.0
2026-03-30 04:00:00,71.7,71.7,1551.0,52.0,12.0
2026-03-30 05:00:00,79.4,79.4,1476.0,50.9,21.0
2026-03-30 06:00:00,87.1,87.1,1677.0,51.6,33.0
2026-03-30 07:00:00,53.1,53.1,1782.0,43.4,44.0
2026-03-30 08:00:00,26.0,25.9,1632.0,39.0,65.0
2026-03-30 09:00:00,21.9,21.8,1385.0,32.8,94.0
2026-03-30 10:00:00,21.6,21.5,1144.0,26.9,121.0
2026-03-30 11:00:00,21.9,21.8,916.0,21.2,143.0
2026-03-30 12:00:00,20.9,20.8,694.0,15.8,161.0
2026-03-30 13:00:00,22.6,22.5,553.0,12.9,173.0
2026-03-30 14:00:00,24.3,24.2,450.0,13.3,177.0
2026-03-30 15:00:00,26.2,26.1,428.0,16.1,173.0
2026-03-30 16:00:00,26.4,26.3,693.0,21.1,160.0
2026-03-30 17:00:00,27.1,27.0,1493.0,30.4,129.0
2026-03-30 18:00:00,37.4,37.3,2578.0,41.9,87.0
2026-03-30 19:00:00,32.2,32.2,3409.0,40.8,62.0
2026-03-30 20:00:00,32.5,32.4,3827.0,43.0,55.0
2026-03-30 21:00:00,36.1,36.0,3989.0,46.3,45.0
2026-03-30 22:00:00,42.5,42.4,3828.0,50.0,36.0
2026-03-30 23:00:00,49.7,49.7,3126.0,54.9,28.0
2026-03-31 00:00:00,56.3,56.2,2100.0,60.3,20.0
2026-03-31 01:00:00,61.5,61.2,1331.0,63.6,13.0
2026-03-31 02:00:00,65.4,65.4,1077.0,62.8,7.0
2026-03-31 03:00:00,73.3,73.3,1080.0,59.9,3.0
2026-03-31 04:00:00,79.4,79.4,1146.0,57.8,3.0
2026-03-31 05:00:00,82.2,82.2,1275.0,59.1,9.0
2026-03-31 06:00:00,90.6,90.6,1466.0,61.2,19.0
2026-03-31 07:00:00,83.8,83.8,1526.0,66.0,38.0
2026-03-31 08:00:00,38.3,38.3,1326.0,53.4,60.0
2026-03-31 09:00:00,23.2,23.1,994.0,35.8,91.0
2026-03-31 10:00:00,19.3,19.1,724.0,21.7,119.0
2026-03-31 11:00:00,17.3,17.1,581.0,14.1,142.0
2026-03-31 12:00:00,17.1,16.8,500.0,9.9,162.0
2026-03-31 13:00:00,17.0,16.8,472.0,8.1,173.0
2026-03-31 14:00:00,16.8,16.5,444.0,7.0,174.0
2026-03-31 15:00:00,17.1,16.8,470.0,8.4,165.0
2026-03-31 16:00:00,19.8,19.5,704.0,16.4,147.0
2026-03-31 17:00:00,20.8,20.5,1295.0,37.4,111.0
2026-03-31 18:00:00,41.1,40.3,2094.0,65.1,65.0
2026-03-31 19:00:00,49.0,47.7,2807.0,74.6,32.0
2026-03-31 20:00:00,46.3,46.0,3344.0,68.2,32.0
2026-03-31 21:00:00,46.6,46.2,3795.0,59.3,32.0
2026-03-31 22:00:00,46.1,45.8,4131.0,52.7,31.0
2026-03-31 23:00:00,47.1,46.6,4441.0,51.0,28.0
2026-04-01 00:00:00,50.2,49.1,4636.0,51.6,24.0
2026-04-01 01:00:00,55.5,53.9,4429.0,50.9,21.0
2026-04-01 02:00:00,61.5,58.8,3396.0,47.3,21.0
2026-04-01 03:00:00,53.2,50.9,1961.0,42.5,22.0
2026-04-01 04:00:00,50.2,48.0,1103.0,38.3,26.0
2026-04-01 05:00:00,49.8,48.0,1505.0,35.9,33.0
2026-04-01 06:00:00,52.2,50.6,2484.0,34.0,44.0
2026-04-01 07:00:00,35.0,34.2,2969.0,28.6,67.0
2026-04-01 08:00:00,17.5,17.1,2342.0,23.0,84.0
2026-04-01 09:00:00,13.9,13.6,1220.0,15.4,106.0
2026-04-01 10:00:00,11.8,11.4,391.0,9.4,123.0
2026-04-01 11:00:00,10.6,10.2,206.0,6.7,129.0
2026-04-01 12:00:00,10.0,9.7,313.0,5.7,129.0
2026-04-01 13:00:00,9.6,9.2,441.0,5.8,125.0
2026-04-01 14:00:00,8.8,8.4,494.0,6.1,116.0
2026-04-01 15:00:00,8.6,8.2,569.0,7.6,103.0
2026-04-01 16:00:00,9.4,9.0,685.0,12.0,87.0
2026-04-01 17:00:00,14.0,13.6,904.0,21.7,66.0
2026-04-01 18:00:00,22.9,21.9,1164.0,34.3,43.0
2026-04-01 19:00:00,23.3,22.3,1303.0,46.6,25.0
2026-04-01 20:00:00,26.4,25.6,1204.0,47.3,23.0
2026-04-01 21:00:00,30.5,29.6,983.0,48.5,20.0
2026-04-01 22:00:00,35.0,33.9,834.0,50.2,17.0
2026-04-01 23:00:00,39.6,38.3,847.0,53.4,13.0
2026-04-02 00:00:00,49.0,47.5,932.0,57.2,9.0
2026-04-02 01:00:00,51.2,49.7,1004.0,58.9,6.0
2026-04-02 02:00:00,50.6,49.2,1033.0,56.6,6.0
2026-04-02 03:00:00,49.8,48.5,1050.0,52.2,7.0
2026-04-02 04:00:00,48.5,47.5,1067.0,48.9,11.0
2026-04-02 05:00:00,49.2,48.9,1105.0,49.1,17.0
2026-04-02 06:00:00,56.0,55.8,1143.0,50.4,25.0
2026-04-02 07:00:00,68.0,66.4,1128.0,59.0,44.0
2026-04-02 08:00:00,34.5,34.3,1018.0,48.2,71.0
2026-04-02 09:00:00,24.7,24.5,856.0,33.2,108.0
2026-04-02 10:00:00,22.1,21.9,714.0,21.1,145.0
2026-04-02 11:00:00,23.0,22.8,606.0,14.5,182.0
2026-04-02 12:00:00,24.4,24.2,519.0,10.7,218.0
2026-04-02 13:00:00,25.0,24.8,484.0,8.9,236.0
2026-04-02 14:00:00,23.9,23.6,444.0,6.7,227.0
2026-04-02 15:00:00,22.6,22.3,455.0,6.5,201.0
2026-04-02 16:00:00,19.7,19.3,722.0,14.2,166.0
2026-04-02 17:00:00,23.3,23.0,1539.0,38.0,119.0
2026-04-02 18:00:00,38.8,38.4,2611.0,69.7,64.0
2026-04-02 19:00:00,41.4,40.0,3259.0,68.2,35.0
2026-04-02 20:00:00,34.5,34.2,3102.0,59.0,41.0
2026-04-02 21:00:00,29.9,29.7,2520.0,46.2,49.0
2026-04-02 22:00:00,30.3,30.2,1975.0,36.6,53.0
2026-04-02 23:00:00,29.6,29.4,1605.0,33.4,51.0
2026-04-03 00:00:00,32.0,31.8,1273.0,33.4,45.0
2026-04-03 01:00:00,30.7,30.6,1025.0,32.8,40.0
2026-04-03 02:00:00,30.2,30.0,865.0,29.8,39.0
2026-04-03 03:00:00,29.9,29.7,789.0,26.3,40.0
2026-04-03 04:00:00,26.8,26.7,839.0,24.7,39.0
2026-04-03 05:00:00,23.3,23.3,1143.0,27.3,33.0
2026-04-03 06:00:00,20.4,20.3,1573.0,31.8,27.0
2026-04-03 07:00:00,28.5,28.3,1778.0,31.0,36.0
2026-04-03 08:00:00,19.3,19.2,1539.0,26.8,54.0
2026-04-03 09:00:00,14.8,14.8,1076.0,20.9,79.0
2026-04-03 10:00:00,12.7,12.6,702.0,15.6,100.0
2026-04-03 11:00:00,11.7,11.7,531.0,11.3,116.0
2026-04-03 12:00:00,10.6,10.5,449.0,7.7,127.0
2026-04-03 13:00:00,9.8,9.7,422.0,6.3,130.0
2026-04-03 14:00:00,9.5,9.4,444.0,6.5,120.0
2026-04-03 15:00:00,9.5,9.3,522.0,8.9,100.0
2026-04-03 16:00:00,10.5,10.4,645.0,16.3,78.0
2026-04-03 17:00:00,14.4,14.3,867.0,33.8,52.0
2026-04-03 18:00:00,25.3,24.9,1135.0,56.4,24.0
2026-04-03 19:00:00,30.5,29.7,1279.0,62.4,7.0
2026-04-03 20:00:00,32.5,31.7,1198.0,60.9,8.0
2026-04-03 21:00:00,32.4,31.5,992.0,58.6,9.0
2026-04-03 22:00:00,34.0,33.1,794.0,55.9,10.0
2026-04-03 23:00:00,35.0,34.0,637.0,52.6,12.0
2026-04-04 00:00:00,36.3,35.3,488.0,48.8,14.0
2026-04-04 01:00:00,37.0,35.9,382.0,45.0,16.0
2026-04-04 02:00:00,36.7,35.5,307.0,41.2,17.0
2026-04-04 03:00:00,38.1,36.8,274.0,37.5,18.0
2026-04-04 04:00:00,39.6,38.2,350.0,34.4,22.0
2026-04-04 05:00:00,40.7,39.3,660.0,33.0,30.0
2026-04-04 06:00:00,48.0,46.1,1079.0,32.3,42.0
2026-04-04 07:00:00,25.2,24.8,1296.0,29.0,50.0
2026-04-04 08:00:00,12.6,12.3,1106.0,23.4,67.0
2026-04-04 09:00:00,9.5,9.3,714.0,15.6,91.0
2026-04-04 10:00:00,8.2,8.0,419.0,9.6,111.0
2026-04-04 11:00:00,7.8,7.7,344.0,6.8,124.0
2026-04-04 12:00:00,7.5,7.4,367.0,5.8,132.0
2026-04-04 13:00:00,7.8,7.8,420.0,6.0,134.0
2026-04-04 14:00:00,8.7,8.6,287.0,5.0,129.0
2026-04-04 15:00:00,8.8,8.7,184.0,5.3,118.0
2026-04-04 16:00:00,10.7,10.6,690.0,13.9,101.0
2026-04-04 17:00:00,15.4,15.4,2514.0,38.9,72.0
2026-04-04 18:00:00,32.1,32.1,4946.0,72.3,36.0
2026-04-04 19:00:00,41.0,40.7,6437.0,80.2,10.0
2026-04-04 20:00:00,43.3,43.3,6085.0,80.5,8.0
2026-04-04 21:00:00,49.8,49.8,4791.0,81.1,5.0
2026-04-04 22:00:00,63.8,63.6,3718.0,82.7,2.0
2026-04-04 23:00:00,75.9,75.4,3364.0,86.4,1.0
2026-04-05 00:00:00,83.8,83.4,3230.0,91.1,0.0
2026-04-05 01:00:00,91.3,90.3,2977.0,94.1,0.0
2026-04-05 02:00:00,101.0,99.7,2316.0,93.9,0.0
2026-04-05 03:00:00,109.4,107.1,1536.0,92.1,0.0
2026-04-05 04:00:00,119.7,119.7,1166.0,90.3,0.0
2026-04-05 05:00:00,120.6,120.6,1680.0,91.6,14.0
2026-04-05 06:00:00,116.6,116.6,2604.0,92.9,36.0
2026-04-05 07:00:00,73.6,73.3,3049.0,60.0,65.0
2026-04-05 08:00:00,28.8,28.7,2473.0,46.6,92.0
2026-04-05 09:00:00,19.9,19.8,1418.0,28.0,130.0
2026-04-05 10:00:00,16.8,16.6,615.0,13.9,158.0
2026-04-05 11:00:00,15.4,15.3,381.0,8.3,168.0
2026-04-05 12:00:00,14.6,14.4,399.0,7.1,168.0
2026-04-05 13:00:00,13.6,13.4,453.0,7.3,163.0
2026-04-05 14:00:00,12.1,12.0,436.0,6.1,154.0
2026-04-05 15:00:00,11.1,10.9,456.0,6.3,140.0
2026-04-05 16:00:00,11.4,11.1,617.0,13.4,119.0
2026-04-05 17:00:00,18.5,18.0,1033.0,33.8,86.0
2026-04-05 18:00:00,37.0,35.4,1590.0,61.1,47.0
2026-04-05 19:00:00,46.4,44.6,2053.0,77.5,23.0
2026-04-05 20:00:00,60.1,58.0,2348.0,76.3,19.0
2026-04-05 21:00:00,56.8,55.1,2550.0,74.8,14.0
2026-04-05 22:00:00,50.1,48.4,2645.0,74.4,10.0
2026-04-05 23:00:00,58.6,56.8,2603.0,77.3,6.0
2026-04-06 00:00:00,70.5,68.9,2455.0,81.3,3.0
2026-04-06 01:00:00,80.3,78.5,2277.0,81.6,2.0
2026-04-06 02:00:00,78.0,76.1,2056.0,74.8,5.0
2026-04-06 03:00:00,61.7,60.1,1805.0,64.3,10.0
2026-04-06 04:00:00,48.5,47.1,1645.0,55.5,16.0
2026-04-06 05:00:00,51.8,50.2,1691.0,51.2,21.0
2026-04-06 06:00:00,60.5,58.7,1827.0,48.6,26.0
2026-04-06 07:00:00,49.0,47.6,1824.0,59.5,30.0
2026-04-06 08:00:00,22.1,21.0,1532.0,49.4,50.0
2026-04-06 09:00:00,17.2,17.0,1101.0,35.4,77.0
2026-04-06 10:00:00,14.1,13.9,750.0,24.2,102.0
2026-04-06 11:00:00,13.2,13.0,554.0,18.4,121.0
2026-04-06 12:00:00,13.0,12.8,438.0,15.5,137.0
2026-04-06 13:00:00,13.4,13.2,395.0,14.6,146.0
2026-04-06 14:00:00,12.9,12.7,426.0,15.0,146.0
2026-04-06 15:00:00,13.2,13.1,531.0,17.5,138.0
2026-04-06 16:00:00,14.5,14.3,695.0,23.5,122.0
2026-04-06 17:00:00,18.9,18.7,975.0,36.5,92.0
2026-04-06 18:00:00,33.4,32.2,1315.0,52.9,54.0
2026-04-06 19:00:00,39.3,38.0,1538.0,71.0,35.0
2026-04-06 20:00:00,39.3,38.2,1564.0,68.7,36.0
2026-04-06 21:00:00,42.6,42.1,1473.0,65.6,37.0
2026-04-06 22:00:00,49.1,48.1,1333.0,64.1,35.0
2026-04-06 23:00:00,53.0,51.3,1123.0,66.1,27.0
2026-04-07 00:00:00,62.4,61.0,865.0,69.6,16.0
2026-04-07 01:00:00,69.4,69.4,689.0,71.4,8.0
2026-04-07 02:00:00,73.3,73.1,641.0,69.8,3.0
2026-04-07 03:00:00,80.8,80.8,676.0,66.5,0.0
2026-04-07 04:00:00,86.6,86.6,790.0,63.3,3.0
2026-04-07 05:00:00,92.0,91.7,1075.0,61.2,15.0
2026-04-07 06:00:00,105.0,104.8,1440.0,59.2,32.0
2026-04-07 07:00:00,97.8,97.8,1602.0,69.0,50.0
2026-04-07 08:00:00,41.2,41.2,1369.0,57.1,68.0
2026-04-07 09:00:00,21.8,21.8,935.0,40.5,93.0
2026-04-07 10:00:00,16.0,16.0,598.0,27.3,114.0
2026-04-07 11:00:00,13.8,13.7,480.0,20.5,130.0
2026-04-07 12:00:00,14.4,14.3,460.0,17.2,142.0
2026-04-07 13:00:00,14.8,14.7,471.0,15.9,144.0
2026-04-07 14:00:00,14.5,14.3,343.0,15.9,131.0
2026-04-07 15:00:00,15.3,15.0,247.0,18.0,109.0
2026-04-07 16:00:00,15.9,15.5,632.0,23.7,85.0
2026-04-07 17:00:00,23.2,22.9,2071.0,36.8,60.0
2026-04-07 18:00:00,30.4,30.0,3991.0,53.5,34.0
2026-04-07 19:00:00,29.3,28.9,5119.0,55.1,26.0
2026-04-07 20:00:00,28.7,28.4,4673.0,50.8,27.0
2026-04-07 21:00:00,29.7,29.5,3437.0,45.0,28.0
2026-04-07 22:00:00,28.6,28.3,2484.0,41.4,27.0
2026-04-07 23:00:00,30.9,30.6,2284.0,42.2,23.0
2026-04-08 00:00:00,31.1,30.9,2369.0,45.3,17.0
2026-04-08 01:00:00,32.9,32.6,2408.0,48.1,11.0
2026-04-08 02:00:00,37.6,36.8,2231.0,50.0,6.0
2026-04-08 03:00:00,45.9,43.8,2010.0,51.6,1.0
2026-04-08 04:00:00,50.4,48.2,1926.0,52.1,0.0
2026-04-08 05:00:00,58.0,55.6,2191.0,51.1,3.0
2026-04-08 06:00:00,50.1,48.1,2594.0,48.9,9.0
2026-04-08 07:00:00,32.1,31.4,2685.0,44.2,20.0
2026-04-08 08:00:00,19.6,19.3,2144.0,40.4,27.0
2026-04-08 09:00:00,16.8,16.5,1292.0,35.1,36.0
2026-04-08 10:00:00,15.8,15.5,643.0,30.5,49.0
2026-04-08 11:00:00,16.5,16.4,422.0,27.1,68.0
2026-04-08 12:00:00,16.0,15.8,403.0,24.4,91.0
2026-04-08 13:00:00,15.8,15.5,424.0,22.6,104.0
2026-04-08 14:00:00,15.2,15.0,290.0,19.0,103.0
2026-04-08 15:00:00,13.3,13.1,194.0,16.4,92.0
2026-04-08 16:00:00,13.5,13.2,559.0,22.8,76.0
2026-04-08 17:00:00,17.8,17.5,1751.0,47.3,52.0
2026-04-08 18:00:00,52.3,51.1,3402.0,80.9,23.0
2026-04-08 19:00:00,44.1,43.1,4832.0,82.3,14.0
2026-04-08 20:00:00,55.9,53.0,6035.0,80.5,12.0
2026-04-08 21:00:00,64.0,61.5,7017.0,77.4,10.0
2026-04-08 22:00:00,47.3,44.9,7114.0,70.8,10.0
2026-04-08 23:00:00,31.1,29.9,5624.0,57.0,16.0
2026-04-09 00:00:00,21.5,21.4,3249.0,39.7,23.0
2026-04-09 01:00:00,20.5,20.4,1428.0,27.6,28.0
2026-04-09 02:00:00,19.7,19.6,745.0,24.9,25.0
2026-04-09 03:00:00,23.7,23.5,617.0,27.4,19.0
2026-04-09 04:00:00,27.1,26.5,729.0,30.8,15.0
2026-04-09 05:00:00,31.1,30.4,1150.0,34.7,13.0
2026-04-09 06:00:00,38.4,37.4,1811.0,39.4,12.0
2026-04-09 07:00:00,39.5,37.6,2194.0,43.5,17.0
2026-04-09 08:00:00,21.1,20.7,2014.0,39.2,28.0
2026-04-09 09:00:00,16.9,16.8,1555.0,33.1,45.0
2026-04-09 10:00:00,15.8,15.8,1149.0,28.0,61.0
2026-04-09 11:00:00,17.1,17.1,858.0,24.7,77.0
2026-04-09 12:00:00,18.6,18.5,620.0,22.3,93.0
2026-04-09 13:00:00,19.2,19.0,587.0,20.9,104.0
2026-04-09 14:00:00,20.8,20.7,894.0,19.9,109.0
2026-04-09 15:00:00,21.5,21.4,1406.0,20.0,109.0
